session_duration	wild_mouse_duration	pct_scroll_move	screen_width	product_ean	pct_doubleclick	browser_name	user_id	pct_mouse_click	pct_mouse_move	pct_wild_mouse	pct_click_product_info	mouse_move_total_rel_distance	scroll_move_total_rel_distance	page_activity_duration	session_start	session_id	screen_height	pct_input	pct_scrandom	pct_rage_click	ack	pct_scroll_move_duration	pct_click	total_load_time
220.30039	11.90583	41.37326	1024	1991420720564	11.86145	chrome	1757	7.50682	10.25363	38.33814	33.20934	9.63973	9.56441	9.70014	2022-03-09 21:40:52	609114	600	13.95653	35.36099	30.46850	0.00000	9.24817	10.10907	4.38071
199.65290	9.83284	49.62549	higher	8475160095623	10.50783	chrome	749	8.92604	11.87984	69.36025	63.53597	10.77255	7.36662	12.98340	2021-03-30 11:42:48	151071	1080	1.80678	44.96840	60.31378	0.00000	11.07879	12.10282	4.21289
186.64514	9.44879	55.33113	1024	7409029734089	5.85218	chrome	278	9.46470	12.62992	55.38333	45.37318	8.64070	7.33933	10.67483	2023-05-08 15:34:17	1215490	1080	1.16533	44.12764	36.31893	0.00000	16.01807	11.30713	1.80245
190.25016	11.02590	77.14449	1920	8221859420043	12.92117	chrome	886	10.35845	11.89757	55.21981	11.83871	10.79598	8.24129	10.01231	2022-02-18 19:12:21	170683	600	5.76615	51.75652	44.23264	1.00000	11.06977	10.52927	3.18627
97.09581	11.17184	51.26707	1366	5340923201470	11.55825	opera	581	9.27217	11.44779	40.19280	48.36457	10.62183	7.97613	8.29260	2020-09-05 16:27:19	922914	800	6.68171	44.06897	36.91974	1.00000	7.36323	7.37362	2.63602
182.76334	11.54125	75.03309	1024	7244022346347	8.51963	safari	1878	8.71625	12.56119	54.00605	64.11150	11.09272	10.20511	7.53459	2021-02-18 11:49:38	753324	768	9.80768	32.78112	75.68397	0.00000	15.95039	9.68186	6.98880
139.83875	10.08144	80.45593	1366	2374296865024	11.47488	opera	1926	10.83993	11.85605	85.74876	22.53145	12.31389	8.84277	7.96564	2021-10-15 18:11:36	1153352	800	2.24229	50.90392	65.43056	1.00000	9.28835	7.55755	5.31223
110.98737	9.71274	43.47175	1024	6033905403519	13.03829	mobile	334	10.23546	13.34666	41.27507	63.36410	12.19309	5.33971	13.20508	2022-04-02 11:49:10	1271247	1080	1.50637	61.77768	44.68814	1.00000	11.62147	11.98017	1.42311
124.48463	8.53934	79.22565	1366	5215749748211	10.29424	mobile	1276	9.57564	10.43773	56.94519	51.76005	12.78758	8.30624	7.74401	2019-01-03 21:03:59	971200	600	0.47257	32.27361	52.36938	1.00000	7.73995	5.91175	6.01455
99.63083	10.25234	35.07254	1920	1428158295076	6.72392	opera	1473	8.43155	12.62697	44.09034	50.03597	6.35475	7.63837	11.28576	2019-09-28 06:22:45	651286	800	2.77147	53.99673	18.30499	0.00000	10.82934	11.34839	1.60114
40.12083	10.22906	51.11651	1280	3454295926793	12.41624	chrome	2224	10.30041	11.73530	48.63674	65.30096	11.86346	7.56952	8.48511	2021-09-10 15:30:23	843085	600	2.55032	38.43676	28.35140	1.00000	9.65085	7.92458	5.09841
154.12354	10.07111	47.72682	1366	1937863387520	10.01106	chrome	2121	9.77153	13.71473	54.57750	74.25719	14.49325	9.59482	4.84608	2021-04-04 16:47:02	690630	1080	2.09951	56.03194	39.73875	1.00000	7.31056	3.76955	4.37071
197.89479	10.57188	73.20459	1920	7121698932022	9.97781	chrome	1534	12.17040	12.18238	67.39511	58.36668	13.84196	9.12477	6.60978	2020-08-13 14:17:37	198736	1080	3.74406	67.58333	47.01646	1.00000	6.82607	4.87735	1.21203
253.68062	8.13969	48.67858	1024	6503700777837	12.37353	edge	2477	8.75173	11.76087	72.40522	64.39780	12.63533	7.26392	6.80868	2020-11-17 16:24:28	431204	768	0.25829	51.73227	50.30470	1.00000	7.53496	5.39049	3.05139
74.73551	10.56210	32.64536	1920	9642369263415	12.14748	edge	1419	10.64208	13.53398	41.86573	34.53595	9.25509	8.53798	10.09775	2019-02-07 14:11:36	1322032	1080	3.57811	29.94845	41.84808	0.00000	7.92815	10.37251	4.42545
169.14674	10.18005	49.35415	1280	3758717025171	13.61300	other	1725	10.29914	10.20789	40.49638	45.03308	13.86304	7.37886	10.80499	2022-06-18 23:30:58	798085	768	2.45321	25.11292	39.30524	1.00000	13.34845	10.36673	1.60539
227.29134	10.50144	35.27316	800	6503629194166	12.83994	edge	1557	10.45005	14.19619	62.56391	77.14502	10.14218	7.69516	8.26187	2023-05-04 16:55:32	1412155	1080	3.46998	44.22234	74.57653	0.00000	8.12633	8.45125	5.01236
163.60629	9.28557	53.04352	1366	0983620817756	11.44086	chrome	131	10.06060	11.36792	48.61335	44.73608	10.42588	8.54849	11.41145	2020-08-22 22:53:31	190860	1080	1.03243	34.93492	56.68786	1.00000	9.76171	11.12217	1.68904
87.25265	8.88084	14.39168	1366	1150099719594	10.55187	chrome	850	7.35620	12.43700	55.84550	46.41683	11.16782	9.91129	7.83516	2020-06-04 01:39:06	633840	800	0.60088	41.18489	39.06308	1.00000	7.43225	7.60217	4.51394
220.29163	8.74150	50.51269	1280	6211632256473	11.57751	edge	1178	9.32037	14.18317	56.34188	34.10650	10.84650	8.05753	10.71869	2020-11-20 13:05:39	195931	768	0.64032	12.71685	42.24048	1.00000	10.29994	10.86575	1.86782
185.78039	11.28763	46.84728	1920	0894790313248	11.71575	edge	2337	8.61853	11.38248	60.95020	34.72868	11.98617	7.15010	7.65164	2019-03-31 13:34:19	13657	800	7.43420	7.05189	56.02887	1.00000	7.29685	5.98232	7.35107
136.69797	11.92652	46.03622	1280	2356544107209	9.69427	firefox	2478	10.14958	11.22218	28.97378	51.16997	7.48785	9.09899	7.54059	2022-10-19 06:04:37	924525	1080	14.27166	56.74246	53.69096	0.00000	8.82550	8.24355	3.30393
163.25519	11.09543	53.05678	1280	2002925713407	12.14241	firefox	892	10.06658	10.85241	46.51897	42.59874	9.19710	4.39026	5.21625	2019-12-21 19:45:17	1498869	768	6.27191	62.23572	60.92792	0.00000	6.51322	3.34556	2.28277
112.35531	8.47971	46.32791	1280	9972952422180	10.78649	edge	942	9.66531	10.90738	39.06221	27.87211	9.80854	6.10992	6.83569	2020-12-14 21:12:43	411374	800	0.47492	25.76061	42.01042	0.00000	7.45898	5.27783	1.12362
197.16388	8.84347	54.09107	1920	5900732802895	12.77048	chrome	1079	11.24403	12.94127	61.51869	26.99535	12.27157	7.73533	9.89323	2022-02-16 04:54:16	656963	800	0.65462	56.27542	50.99810	1.00000	13.17604	10.50296	4.47001
77.80362	9.41987	48.26696	1280	9837960533023	14.21793	chrome	24	9.59766	12.77004	62.15049	54.30477	8.56700	10.32903	11.08254	2018-12-03 09:23:33	229203	800	1.17810	28.26466	47.00480	0.00000	8.99147	13.00530	2.35746
152.15022	8.69682	49.43425	800	7082872583242	6.78328	edge	2453	10.17036	12.19364	46.56173	53.64983	5.80354	5.46768	13.51910	2023-03-23 18:40:58	1103954	768	0.56194	51.98021	29.20340	0.00000	10.76096	12.41543	5.67321
38.10827	9.28188	38.44644	1024	1562298134922	11.70794	edge	1680	10.18371	12.72869	42.98125	43.96643	8.26541	7.94498	8.55945	2019-05-11 18:52:51	923235	lower	1.06351	37.65725	51.04306	0.00000	7.77909	8.80218	3.98847
119.32388	7.47396	26.03681	lower	9242813748972	12.32092	chrome	568	10.70544	9.81408	43.44425	52.33094	12.80640	7.86036	11.69102	2020-11-04 00:34:46	20370	1024	0.17613	64.85351	47.83502	1.00000	11.80776	10.82796	7.98109
121.51154	9.71255	39.87308	1280	5165067654513	7.86433	edge	349	8.11392	11.85960	60.66737	34.09581	7.78107	8.24376	12.10778	2023-08-01 06:45:09	1414069	1024	1.54653	47.95444	59.08551	0.00000	10.74366	11.97488	4.26614
117.32965	7.34537	42.50182	800	1267614461590	10.26771	firefox	19	9.16379	10.90656	44.89890	36.81783	7.99581	7.12974	7.01005	2021-04-30 11:05:42	44064	768	0.06499	36.79669	27.73479	0.00000	7.66870	6.44516	1.57923
215.30806	9.16003	66.05980	1920	5366841199415	9.06883	safari	1195	9.93316	12.65286	63.07417	33.45232	10.23356	5.62577	4.92086	2021-05-09 21:04:29	838511	800	0.94372	53.86070	31.13139	0.00000	7.66397	3.18440	0.16891
155.34340	9.62660	78.16453	1920	8234325117965	11.31067	edge	1500	9.95956	10.82450	45.44562	34.87005	10.98558	8.98584	11.46750	2020-05-01 15:30:13	1136346	800	1.34012	38.62844	33.12577	1.00000	9.17714	10.86019	15.56691
44.79197	10.20205	36.89093	1920	0358971077188	9.55605	mobile	958	9.58940	12.11793	71.45514	45.42391	11.25860	9.03237	8.09803	2023-05-15 16:35:32	1338869	higher	2.57948	24.74283	47.39526	1.00000	7.07639	6.97625	1.92275
216.24017	10.56124	14.67802	1920	1695703429372	10.29478	edge	1376	9.89434	10.79480	29.32488	39.58995	9.08606	7.09320	7.60241	2020-06-15 22:53:02	1178429	1080	3.63398	35.04583	22.36551	0.00000	7.69304	6.56336	1.46897
177.40377	8.71105	34.18207	1366	4184695961696	11.45124	firefox	1734	10.22516	10.10242	37.73742	69.54440	9.93948	7.07779	9.66908	2022-08-17 02:59:16	244427	600	0.50416	33.82729	50.57291	1.00000	7.34190	8.12271	1.47391
-8.95458	10.57671	40.23473	higher	6645370858642	11.60047	mobile	2177	10.77527	10.76340	31.90766	41.37023	8.63966	7.43613	9.70713	2021-06-05 20:09:35	344081	600	3.74610	46.81254	40.14180	1.00000	7.86195	9.08592	5.81291
175.59562	9.61408	31.93163	1366	9166294965096	11.20228	chrome	296	9.78950	11.87457	52.22186	36.78020	11.70959	8.71325	8.02538	2021-07-26 04:29:43	954166	768	1.44472	58.02689	56.58248	1.00000	7.68331	7.18600	0.62717
214.85451	9.72180	64.35219	1024	5615901055063	12.56331	mobile	1497	11.21774	12.01470	49.90512	66.47261	11.33187	6.34346	7.38383	2019-12-06 01:51:37	1355161	1080	1.60698	37.67680	41.32717	1.00000	8.83902	6.42882	2.49018
204.60691	11.57896	61.89330	lower	6054355602215	13.91995	mobile	354	8.97522	10.75297	60.09008	56.81388	7.66762	8.75053	9.54850	2019-07-20 13:45:31	1062601	lower	10.11032	27.39952	33.48354	0.00000	8.15850	10.56540	6.32360
84.64875	11.51107	59.58781	800	5660021127336	11.19914	edge	1155	10.19522	12.77713	49.46364	41.52255	10.03049	9.11677	8.24707	2021-02-18 01:17:01	603603	768	9.40556	43.20963	34.75412	1.00000	7.19050	8.14472	4.00987
212.59120	10.13547	41.24513	lower	6901209348174	10.83935	chrome	2346	10.54914	11.66831	67.31401	63.74255	13.65037	8.01574	7.00827	2023-02-11 12:49:54	356262	600	2.34455	36.52588	61.19067	1.00000	7.89973	5.25698	1.27189
213.91794	10.68937	38.05889	1366	9894779004236	14.28154	safari	2014	9.68883	9.68103	41.43152	71.30354	8.31268	6.55188	10.80946	2021-08-10 02:57:27	832031	1024	4.13249	37.71035	37.36954	1.00000	7.74730	10.21796	8.34482
109.77462	11.62117	46.52973	1024	7928472211409	8.61732	chrome	2047	8.16294	10.20117	37.52271	56.80458	9.48785	8.99072	11.25559	2021-02-01 22:05:56	397326	600	10.52276	46.15967	43.56886	0.00000	11.19041	11.02051	1.09144
163.87100	8.16500	62.25580	1280	3235682188105	9.28564	edge	806	8.95116	11.24012	60.56592	47.44333	13.07595	8.88187	7.07516	2019-12-11 03:17:22	312966	600	0.38234	31.93454	39.57224	1.00000	5.64352	4.71470	2.00024
100.78234	8.85287	45.38929	1920	1652550086714	4.02621	edge	957	8.64827	11.98601	61.15565	64.77175	6.01464	7.76881	9.08957	2020-12-05 01:12:06	42446	1024	0.62294	35.35760	29.66964	0.00000	14.11748	9.83965	4.58511
140.13527	10.72660	79.77433	1024	6010490093523	8.97277	chrome	2438	9.94702	10.25407	59.82425	23.98615	9.68915	9.84455	12.34451	2023-07-26 00:31:35	1414838	lower	4.29304	36.00014	48.71436	1.00000	9.85508	11.96390	5.03602
146.78423	9.55710	31.50555	800	3481454069039	12.46826	other	264	10.66698	10.24042	66.43422	52.21431	8.84928	7.76911	10.35184	2022-04-30 05:38:37	1366364	1024	1.36905	47.52479	44.56275	1.00000	9.49011	10.36739	5.07261
190.04409	8.99420	61.68281	1366	0177181216589	13.49158	edge	298	8.95237	11.26027	46.78341	63.87570	8.12182	7.44177	9.69687	2022-01-10 09:29:35	648922	768	0.80592	34.67639	62.34165	1.00000	6.00844	9.25078	1.74884
154.22426	9.72961	42.44791	1920	3431940415796	10.90439	opera	256	8.86893	11.65072	48.93491	27.72705	10.67517	7.80180	12.56695	2023-08-19 08:17:18	477436	768	1.53068	57.74211	49.58649	0.00000	10.28853	11.78263	4.03826
76.03618	10.17952	51.73354	1280	8921464773557	11.48828	safari	1466	9.13481	11.31061	45.87918	44.34189	12.41114	9.04124	10.90374	2022-04-19 16:30:38	456545	1024	2.50008	69.35920	43.37370	1.00000	10.63508	10.49777	1.49793
260.67410	8.92493	50.91497	higher	8718301495266	13.11635	edge	1520	11.00317	10.53242	59.62070	40.64554	5.18885	9.89583	9.42554	2020-08-02 21:14:53	1355810	600	0.69993	30.57256	51.22147	0.00000	8.36949	11.64720	8.22857
108.45586	9.24781	47.65130	1280	9369756069367	12.26359	chrome	1288	8.63460	14.72986	55.58520	50.00592	12.38440	5.57986	11.56478	2019-12-18 14:43:28	495712	768	0.99988	48.31830	50.51393	1.00000	14.91887	11.68521	3.65960
104.21243	10.60761	67.45871	1366	4408157854280	8.62071	edge	2110	10.28898	9.34751	49.92339	55.99966	8.51925	9.94564	13.38429	2020-11-05 09:30:18	596659	800	3.91243	31.87847	50.70907	1.00000	7.67623	12.37498	3.12463
138.95453	8.46291	69.10063	1920	9789297836295	8.42158	chrome	1188	9.23380	12.33351	43.85380	61.22847	8.10196	6.84786	8.49167	2020-03-14 18:33:27	902526	600	0.34096	35.82788	50.49560	0.00000	16.80817	10.23071	9.56844
242.90726	8.59211	53.05497	1280	6415241147683	12.89412	chrome	1868	11.65762	11.37769	48.53241	39.43055	10.82115	8.07498	9.75692	2021-02-16 15:50:25	441204	1024	0.55197	39.68686	54.64790	1.00000	11.30827	10.19801	6.46244
79.24257	8.35614	51.86307	lower	2781106724998	11.11867	edge	597	9.77005	11.30591	47.83553	63.57018	12.98871	8.60951	7.09294	2021-11-16 01:10:17	559277	800	0.29367	57.48760	44.31269	1.00000	8.70742	6.08741	1.88658
127.01644	10.29785	42.17793	800	0242535205219	11.84631	firefox	1356	11.02777	9.09787	43.66193	50.36026	8.92732	7.31210	7.62091	2021-07-10 23:03:19	1146013	800	2.81445	30.69212	47.70795	0.00000	8.06280	6.94380	3.11041
119.61502	11.52644	43.47501	800	7971947757421	10.45998	edge	525	10.28642	10.87208	45.90588	56.12009	7.58851	7.82237	7.80158	2021-01-13 09:12:30	1168697	600	9.53035	35.69068	37.35856	0.00000	7.83732	7.68257	5.26884
94.48836	12.32256	76.12414	1280	6364246655696	8.92715	opera	403	10.30450	8.85932	41.89457	46.14748	6.56147	5.44915	12.95261	2019-04-06 18:21:02	1115213	1080	21.18341	50.35441	35.61736	0.00000	12.37060	12.11341	2.37205
166.47207	7.94454	31.09400	1920	4422076290509	15.36827	mobile	2333	11.16145	13.27375	49.66844	36.59182	13.27993	4.39489	11.52953	2019-10-26 20:12:35	977714	768	0.30674	43.68772	25.07563	0.00000	14.44177	11.19983	4.55124
84.49531	8.28025	27.49432	lower	1490458963238	13.06696	chrome	380	9.57065	12.05526	52.55992	45.70711		8.38422	9.50050	2019-09-21 21:03:56	1079575	600	0.37390	29.28074	46.42683	1.00000	11.90911	10.17305	3.15915
133.19857	12.66047	71.38833	1920	7980921946096	11.64802	opera	1032	10.82378	11.42100	35.96832	81.13318	11.26094	8.75721	7.67430	2020-09-19 03:09:02	1259148	800	29.69261	56.01274	53.54507	1.00000	5.23546	6.31670	2.52885
163.06324	8.31270	76.50315	800	4866776575595	8.75814	edge	1575	9.58562	12.19550	46.64647	61.02894	9.38083	9.90459	11.51077	2020-10-12 12:30:25	1233596	1080	0.31393	25.70254	57.16068	1.00000	10.08821	11.74004	0.48322
141.67779	9.20265	63.24810	800	5224843252425	12.77678	mobile	71	9.62960	11.02823	46.03902	37.63255	9.27692	6.34425	8.15320	2021-07-31 02:34:38	1206366	600	0.87021	50.72086	44.25308	1.00000	5.92895	6.76486	2.60215
43.89720	7.21909	57.30873	lower	6938447180914	8.63918	mobile	681	7.84785	11.80200	40.20095	45.47699	6.70993	10.54163	8.14701	2022-04-22 00:08:29	822856	600	0.19308	32.42420	52.29979	0.00000	9.49764	9.73363	1.87851
160.04365	9.01003	55.97156	800	3614541784632	12.43729	other	2380	8.29647	8.98622	48.52486	57.85056	9.35065	9.04516	9.64246	2019-06-02 21:46:03	368545	768	0.81810	33.49302	53.57545	0.00000	8.86686	9.72390	1.98988
165.13165	11.09534	41.45773	1280	7352225168977	12.56312	chrome	1950	9.45895	11.38136	32.54275	34.03771	9.15148	8.84084	9.96160	2022-07-27 14:30:35	1431456	1024	6.19642	40.58050	38.54444	1.00000	10.15514	10.84763	16.25801
173.90778	10.23366	14.29783	1366	1208977169730	10.21626	edge	135	10.58306	12.67945	64.87332	29.81381	9.58422	8.70049	10.91009	2019-07-18 14:29:27	712508	768	2.60043	42.31730	47.50820	0.00000	14.11238	12.33576	1.48473
205.56842	9.02806	50.44391	1280	1531094584996	11.10464	edge	2278	10.58859	12.07351	39.74230	54.49866	9.50552	6.66051	7.30586	2020-08-07 23:05:17	467761	lower	0.72989	41.56030	49.52056	0.00000	7.50863	6.34718	0.98609
35.26545	8.79507	66.83482	1920	1499015081132	14.66479	chrome	2207	10.79478	11.01947	44.97806	55.55087	7.21758	9.31008	11.19503	2022-07-09 05:58:33	1016841	768	0.54617	48.05744	43.06399	0.00000	7.88428	12.55799	0.39245
163.95216	9.33994	41.74257	1366	8240523266442	10.81304	chrome	663	8.65762	10.15594	48.22090	64.95598	10.90408	7.22702	8.61789	2023-01-12 06:22:20	1273746	1024	1.03957	32.21220	59.49375	1.00000	5.35617	6.16375	5.13092
131.63815	12.10435	61.21920	lower	3978315659459	13.49609	opera	2268	9.31307	11.14856	85.80280	37.38817	11.11078	10.90563	9.82724	2018-09-30 14:42:03	1184793	1080	16.99778	36.89664	49.19253	0.00000	10.61078	11.33156	3.30738
186.05168	10.73959	36.73782	1920	7955447233654	6.88413	edge	460	10.54461	10.95118	46.13203	47.06596	9.11004	7.87395	13.52863	2020-07-31 02:49:17	1087785	lower	4.37676	45.23225	39.98564	0.00000	11.95988	12.55312	5.49794
149.59309	9.50266	65.38371	1280	9831467786814	12.27146	firefox	1626	10.82358	10.57607	24.97948	60.68756	12.00234	6.28026	12.96348	2023-05-22 04:34:01	10588	768	1.21202	46.23718	47.00643	1.00000	12.65614	11.88933	3.27403
249.32152	9.16892	56.07797	1920	2632568870481	11.57390	opera	2483	11.21551	10.59168	61.14261	43.77431	12.48323	9.68452	9.62564	2019-05-21 09:25:59	589744	768	0.89319	18.45951	31.62176	1.00000	12.09433	10.00456	1.96925
121.22038	10.09454	50.61404	1920	7569701826751	13.87655	chrome	1183	11.38056	12.88668	69.76029	39.13967	12.95296	5.80478	11.46872	2023-07-01 08:24:34	981002	1080	2.31741	59.67186	64.41579	1.00000	13.21179	11.05371	5.27967
333.18139	9.78971	41.89213	1024	1463775298529	7.36964	chrome	49	9.58268	9.93520	25.49272	56.74933	8.47169	8.25445	11.67782	2019-11-29 11:11:45	838109	1080	1.69736	40.76797	44.58533	0.00000	13.00156	11.60564	0.99817
75.80853	9.96769	46.36475	800	1981033700596	12.64881	safari	1685	9.02715	10.70125	47.86375	73.82983	9.84749	7.33648	9.32890	2018-10-21 09:01:17	446511	1024	1.98762	47.02155	38.84581	1.00000	8.54305	8.77067	6.82896
95.62518	11.48259	48.20945	800	5590540177836	11.50421	firefox	1263	10.00129	9.27563	23.92757	52.66051	11.00844	9.94792	10.35964	2022-01-24 23:49:16	1078432	1024	9.12296	49.96916	61.92158	1.00000	9.87210	10.31327	2.60300
80.42174	9.45948	54.80864	1920	8229138837681	10.32400	edge	1756	9.62311	13.66121	57.37127	43.11866	12.43257	9.46433	6.81707	2019-10-20 22:35:49	240690	800	1.22759	42.94814	32.97557	1.00000	7.79988	6.35806	8.86472
195.64211	9.25730	38.25872	1920	3750279685671	10.17636	firefox	2277	9.24938	12.14098	29.49435	49.68851	10.80921	9.35981	11.58111	2023-04-13 03:25:33	634261	768	0.96707	43.78302	50.53811	1.00000	9.69102	11.29499	3.11718
106.01906	9.96839	34.74732	1920	6596755663354	10.63802	mobile	1663	9.44559	13.12307	46.86948	60.36038	12.51255	4.74420	5.06405	2022-04-20 18:21:37	953635	768	1.90522	57.90240	56.23022	0.00000	7.61959	2.60287	1.11713
116.67003	10.30682	70.96226	lower	0750276834716	10.86242	edge	2293	9.56811	12.12814	45.06457	72.89616	11.44535	9.04593	6.74193	2022-05-30 19:30:46	491433	1080	2.71662	51.34251	28.61408	1.00000	5.07985	5.44874	2.83672
184.04540	11.26198	62.76836	higher	8801666244263	8.87073	mobile	1877	11.22924	10.76124	34.07709	54.90963	7.34933	6.88650	12.29229	2020-06-20 02:46:44	978049	768	7.35896	42.95711	34.80281	0.00000	12.53519	12.29730	0.81932
199.63346	9.59776	23.93635	1280	6977815700422	12.37572	chrome	2318	8.13342	12.16075	53.36222	44.42348	12.70113	7.10370	11.10942	2023-06-07 06:01:42	652054	lower	1.35397	56.54949	43.16449	1.00000	13.27599	10.91658	2.77430
161.87313	9.36275	30.09349	1024	6890599976152	10.28419	mobile	2332	8.65367	11.44508	42.95021	67.00503	10.22228	8.92048	11.71138	2020-03-19 06:31:32	875392	800	1.08546	78.86302	38.44822	1.00000	9.63571	11.29672	11.86581
103.59678	9.19189	62.84377	800	4845656514657	8.85281	mobile	1956	11.89258	11.92328	42.59801	46.89837	9.36503	9.75075	11.85107	2019-11-23 05:21:03	386398	1024	0.82021	43.91855	46.00869	1.00000	10.14291	11.96450	2.12488
147.92610	10.97751	50.53979	800	8063138658019	6.94398	firefox	1345	8.86776	13.64103	31.29408	49.92302	5.50096	8.62900	9.15169	2018-10-26 04:28:35	1006644	768	5.54652	28.70746	49.98214	0.00000	10.40478	10.33938	9.37584
118.85929	9.61325	26.41132	1366	1174287930608	8.45183	edge	962	11.66505	9.82417	40.99029	53.03824	9.95881	9.80553	10.67788	2023-09-20 03:07:42	1370843	800	1.44527	47.39863	54.73631	0.00000	10.72733	10.46759	8.64919
135.30742	9.78974	41.35430	higher	5138405437864	11.02268	firefox	601	10.59597	9.52535	56.59568	31.50200	9.67404	7.72397	9.62806	2018-12-21 09:28:29	1378642	1024	1.58861	42.81185	37.69114	1.00000	6.02968	7.84196	8.09546
206.41356	9.61819	34.28445	800	4408224202570	12.14654	firefox	1080	8.60133	10.41031	53.85829	47.25411	12.20077	8.98464	11.21724	2023-03-14 00:50:56	219880	lower	1.49881	46.58586	51.34621	1.00000	9.44593	10.44994	1.77396
74.53396	10.34477	53.34382	800	9314448539345	11.84511	chrome	571	9.16121	13.62936	37.07517	23.50948	6.29641	7.06307	6.29810	2020-10-25 10:36:56	700395	1080	2.93414	41.05837	42.62000	0.00000	7.30554	7.16337	8.90184
149.10508	9.37633	41.45069	lower	7476342253337	7.65976	chrome	1440	9.51371	11.05174	52.29229	45.69921	8.02333	11.53886	10.88893	2020-07-01 03:28:37	1090177	768	1.09216	24.05241	48.53534	1.00000	9.33667	11.67763	3.36344
244.85668	9.87625	30.95207	lower	0357857085330	10.93874	chrome	978	10.14325	10.75620	61.05837	68.17009	10.46881	8.05427	8.98807	2023-05-21 20:18:02	239652	1024	1.92753	34.56210	34.79274	1.00000	7.00097	7.66760	2.12920
256.60411	9.06509	47.61081	1920	2871028776608	12.69133	edge	1478	10.40565	10.87039	38.45783	40.06826	12.96669	7.62419	11.19529	2020-07-28 21:38:16	401406	1080	0.80789	74.05516	51.21159	1.00000	12.64037	10.78350	0.69853
