store_name	code	product_ean	location
Gingee	IN	1347586433624	Asia/Kolkata
Jais	IN	4941619533434	Asia/Kolkata
Montpellier	FR	3951526078684	Europe/Paris
Manjeri	IN	7898946065855	Asia/Kolkata
Tornio	FI	4506371731339	Europe/Helsinki
Yauco	PR	8288846356983	America/Puerto_Rico
Norco	US	9557193458763	America/Los_Angeles
Kot Addu	PK	5366176321734	Asia/Karachi
Leyland	GB	4273298182857	Europe/London
Roseto degli Abruzzi	IT	2303337414525	Europe/Rome
Likhobory	RU	4990522674017	Europe/Moscow
Tinaquillo	VE	4326739101839	America/Caracas
Toyokawa	JP	4010794759189	Asia/Tokyo
Yingkou	CN	8093392995070	Asia/Shanghai
Dorval	CA	8986238542845	America/Toronto
Taozhuang	CN	7988981881005	Asia/Shanghai
Huntley	US	1039711225142	America/Chicago
Bordj Zemoura	DZ	8061545111752	Africa/Algiers
Contla	MX	2996439702494	America/Mexico_City
Izluchinsk	RU	2881080126471	Asia/Yekaterinburg
Lille	BE	7686335165855	Europe/Brussels
Andes	CO	9870458694820	America/Bogota
Rolla	US	6963780764934	America/Chicago
Balikpapan	ID	2098804701337	Asia/Makassar
Castelfranco Emilia	IT	1147423577494	Europe/Rome
Parkent	UZ	0797091105836	Asia/Tashkent
Al Jubayl	SA	8298576163355	Asia/Riyadh
Andes	CO	2768356103735	America/Bogota
Houthalen	BE	3011209880277	Europe/Brussels
Schererville	US	8159700049528	America/Chicago
Rixensart	BE	9495477546792	Europe/Brussels
Petrozavodsk	RU	4931592919806	Europe/Moscow
Winsford	GB	8063353641810	Europe/London
Amposta	ES	1798170422805	Europe/Madrid
Rajaori	IN	4258468736351	Asia/Kolkata
Southsea	GB	9378024522640	Europe/London
Gorakhpur	IN	8063039912012	Asia/Kolkata
Charlottetown	CA	7769623443344	America/Halifax
Tadmur	SY	0399362880970	Asia/Damascus
Acaponeta	MX	6374637090647	America/Mazatlan
Nakhon Pathom	TH	3905643507800	Asia/Bangkok
Leland	US	6764073429826	America/New_York
Privolzhskiy	RU	5752661476339	Europe/Saratov
Palm Valley	US	4554083677131	America/New_York
Claremont	US	4097263868825	America/Los_Angeles
Novopavlovsk	RU	2505235128027	Europe/Moscow
Motomachi	JP	7656570135623	Asia/Tokyo
Shepetivka	UA	4293516451251	Europe/Kiev
Chanika	TZ	5076205938009	Africa/Dar_es_Salaam
Ragusa	IT	9586570739898	Europe/Rome
Otegen Batyra	KZ	9225496381810	Asia/Almaty
Ovalle	CL	5869203259852	America/Santiago
Jashpurnagar	IN	7383015841091	Asia/Kolkata
Jiangyan	CN	7223508537370	Asia/Shanghai
Boston	US	6136410905377	America/New_York
Friedberg	DE	6682300767957	Europe/Berlin
Willetton	AU	8177650985000	Australia/Perth
Nidderau	DE	5280746321385	Europe/Berlin
Taozhuang	CN	9379131689097	Asia/Shanghai
Port Huron	US	6734186772430	America/Detroit
Beni Khiar	TN	1396217648821	Africa/Tunis
Kediri	ID	8897166907760	Asia/Jakarta
Bachhraon	IN	9883923422354	Asia/Kolkata
Komono	JP	5170747878288	Asia/Tokyo
Varadero	CU	5383042399239	America/Havana
Culemborg	NL	0263382808835	Europe/Amsterdam
Fairview Heights	US	9993467565537	America/Chicago
Gifhorn	DE	7242394264627	Europe/Berlin
Arles	FR	4751610375205	Europe/Paris
Acaponeta	MX	6763470444678	America/Mazatlan
Finnentrop	DE	8789441017427	Europe/Berlin
Afragola	IT	3017946270241	Europe/Rome
Guapimirim	BR	9635587387575	America/Sao_Paulo
Hungund	IN	4605841053237	Asia/Kolkata
Loanda	BR	0843252612641	America/Sao_Paulo
Dorval	CA	8007403327620	America/Toronto
Tonga	CM	0446287640094	Africa/Douala
Toyokawa	JP	7939011204226	Asia/Tokyo
Shushary	RU	1535606648213	Europe/Moscow
Guli	CN	2941596843252	Asia/Shanghai
Buri	BR	8691352352644	America/Sao_Paulo
Camayenne	GN	0186993271440	Africa/Conakry
Hita	JP	0490474510097	Asia/Tokyo
La Garenne-Colombes	FR	3315052110971	Europe/Paris
Saraktash	RU	7258615024376	Asia/Yekaterinburg
Espoo	FI	0059222149714	Europe/Helsinki
Huntley	US	1920562136957	America/Chicago
Ustka	PL	4189962807110	Europe/Warsaw
Marburg an der Lahn	DE	2879171478264	Europe/Berlin
Lebanon	US	9198931226567	America/New_York
Bothell	US	1313486325291	America/Los_Angeles
Talisay	PH	7755549526650	Asia/Manila
Yablonovskiy	RU	3801154178518	Europe/Moscow
Redding	US	9675396535002	America/Los_Angeles
el Camp de l'Arpa del Clot	ES	7614032482616	Europe/Madrid
Tebingtinggi	ID	9220782357852	Asia/Jakarta
Vernon	CA	9594485945419	America/Vancouver
Hungund	IN	3005989637138	Asia/Kolkata
Brzeg	PL	3893552128820	Europe/Warsaw
Kobuleti	GE	8106411861970	Asia/Tbilisi
Kamakura	JP	5127705218983	Asia/Tokyo
Tavda	RU	7982065539493	Asia/Yekaterinburg
Pingyi	CN	5831009216667	Asia/Shanghai
Kushtia	BD	1090912505891	Asia/Dhaka
Barras	BR	2272895709049	America/Fortaleza
Canton	US	8760783597914	America/Detroit
South Lawndale	US	6131866601972	America/Chicago
Dharmapuri	IN	9547097271773	Asia/Kolkata
Soure	BR	3962799061426	America/Belem
Glogovac	XK	4662625067897	Europe/Belgrade
Talavera de la Reina	ES	0842908444735	Europe/Madrid
Recife	BR	5747003791805	America/Recife
Jambi City	ID	5278147521145	Asia/Jakarta
Charlottetown	CA	1326334646288	America/Halifax
Nova Kakhovka	UA	3264904183673	Europe/Kiev
Biu	NG	6902916788239	Africa/Lagos
Burscheid	DE	8014395061258	Europe/Berlin
Santa Catalina	PH	8639569604521	Asia/Manila
Chiguayante	CL	9393574837389	America/Santiago
Mexborough	GB	4766606849523	Europe/London
Scotch Plains	US	0023095537862	America/New_York
Rajaori	IN	0113188204563	Asia/Kolkata
Adra	IN	5916995089102	Asia/Kolkata
Pujali	IN	4078865580438	Asia/Kolkata
Elbeuf	FR	9459881679859	Europe/Paris
Gariadhar	IN	3366181540986	Asia/Kolkata
Culemborg	NL	3667122629105	Europe/Amsterdam
Severodvinsk	RU	0480156068305	Europe/Moscow
Donggongon	MY	8087610358167	Asia/Kuching
Maliana	TL	5927843774590	Asia/Dili
Sar-e Pul	AF	2496394419890	Asia/Kabul
Aklera	IN	9155309601937	Asia/Kolkata
Landshut	DE	5439734873348	Europe/Berlin
Kashira	RU	8075393718124	Europe/Moscow
Belper	GB	5171010868609	Europe/London
Rajaori	IN	8499995311383	Asia/Kolkata
Aguadilla	PR	9136946934350	America/Puerto_Rico
Chichicastenango	GT	6392459505200	America/Guatemala
Rueil-Malmaison	FR	9055706063515	Europe/Paris
An Muileann gCearr	IE	2872079283626	Europe/Dublin
Mwandiga	TZ	2452402129458	Africa/Dar_es_Salaam
Tupi	PH	6133694756619	Asia/Manila
Montana	BG	5529969259267	Europe/Sofia
Yeysk	RU	0720456397195	Europe/Moscow
Mardin	TR	2575889377928	Europe/Istanbul
Danjiangkou	CN	2398891923699	Asia/Shanghai
Roslavl’	RU	3560712559175	Europe/Moscow
Liaoyang	CN	8398952837013	Asia/Shanghai
Granger	US	0675870987449	America/Indiana/Indianapolis
Burgos	PH	5902659187543	Asia/Manila
Sillanwali	PK	5314018141491	Asia/Karachi
Jinotepe	NI	6316888323648	America/Managua
Korschenbroich	DE	3207779184765	Europe/Berlin
Lebanon	US	3022766263212	America/New_York
Beni	CD	8502441691189	Africa/Lubumbashi
Progreso	MX	4496470390837	America/Merida
Zgorzelec	PL	5624111216010	Europe/Warsaw
Namerikawa	JP	0769037062275	Asia/Tokyo
Longgang	CN	1590079584116	Asia/Shanghai
New Yekepa	LR	0025778696231	Africa/Monrovia
Naushahra Virkan	PK	1017004211676	Asia/Karachi
Hudiksvall	SE	6135162909756	Europe/Stockholm
Alexandria	EG	6128376681273	Africa/Cairo
Milledgeville	US	4931995886149	America/New_York
Evergreen Park	US	8946960567318	America/Chicago
Moga	IN	4320025655037	Asia/Kolkata
Yunguyo	PE	6541155055308	America/Lima
Rixensart	BE	8263198637126	Europe/Brussels
Magong	TW	2262250608049	Asia/Taipei
Artsyz	UA	1364500517178	Europe/Kiev
Adliswil	CH	4689335524465	Europe/Zurich
Calauan	PH	0380840046247	Asia/Manila
Onex	CH	9150597022815	Europe/Zurich
Shepetivka	UA	7020206478789	Europe/Kiev
Nidderau	DE	0801560849180	Europe/Berlin
Mongo	TD	8023988602761	Africa/Ndjamena
Marburg an der Lahn	DE	7385916251788	Europe/Berlin
Les Olives	FR	7442829302201	Europe/Paris
Mikhaylovka	RU	7091141955956	Europe/Volgograd
Inverness	GB	4680950315643	Europe/London
Kampung Ayer Molek	MY	2037106526859	Asia/Kuala_Lumpur
Barneveld	NL	4392180068236	Europe/Amsterdam
Jhol	PK	2376400480413	Asia/Karachi
Beveren	BE	5368491894702	Europe/Brussels
Vryheid	ZA	8966108495907	Africa/Johannesburg
Bogoroditsk	RU	4692115743253	Europe/Moscow
Castelfranco Emilia	IT	9272247337473	Europe/Rome
Kismayo	SO	6467856635697	Africa/Mogadishu
Bibiani	GH	2579203584498	Africa/Accra
Mvomero	TZ	0734110136228	Africa/Dar_es_Salaam
Larkana	PK	5419762929613	Asia/Karachi
Woodbridge	US	9518385750393	America/New_York
East Dereham	GB	7186788913909	Europe/London
Villabate	IT	5264222662186	Europe/Rome
Radevormwald	DE	4060118600857	Europe/Berlin
Thomazeau	HT	7643631200239	America/Port-au-Prince
Vestavia Hills	US	8493539705805	America/Chicago
Robertsonpet	IN	6040905756804	Asia/Kolkata
Msaken	TN	4457183388016	Africa/Tunis
Supaul	IN	1952897909081	Asia/Kolkata
Pointe-Claire	CA	4563298981957	America/Toronto
Itacoatiara	BR	1710779659987	America/Manaus
Barbil	IN	7752524273905	Asia/Kolkata
Carnegie	AU	9558063480587	Australia/Melbourne
Pleasant Prairie	US	1117038783238	America/Chicago
Adliswil	CH	7456802886923	Europe/Zurich
Media Luna	CU	3149535973742	America/Havana
Pilar	PH	5531839383057	Asia/Manila
Arbroath	GB	7243907160184	Europe/London
Huntley	US	7072831377500	America/Chicago
Caldas Novas	BR	4106384825287	America/Sao_Paulo
Penzance	GB	8414220056860	Europe/London
Inverness	GB	5691840509911	Europe/London
Gates-North Gates	US	3600448788958	America/New_York
Madhipura	IN	7644444273847	Asia/Kolkata
Malnate	IT	0555119615848	Europe/Rome
Brenham	US	8024417410896	America/Chicago
Igbara-Odo	NG	7112839618493	Africa/Lagos
Nonoichi	JP	9086472886251	Asia/Tokyo
Oschatz	DE	8890151978714	Europe/Berlin
Pfullingen	DE	3186851131937	Europe/Berlin
Finnentrop	DE	1396820542967	Europe/Berlin
Novogrudok	BY	6835193406001	Europe/Minsk
Clermont	US	2445634652863	America/New_York
Binnish	SY	6161401220757	Asia/Damascus
Yenagoa	NG	0951377771539	Africa/Lagos
Tarkwa	GH	2190531649286	Africa/Accra
Argungu	NG	8461970188761	Africa/Lagos
Novopavlovsk	RU	2848658158708	Europe/Moscow
Iquitos	PE	6201692983945	America/Lima
San Lorenzo Acopilco	MX	1976003484064	America/Mexico_City
Evergreen Park	US	2968390172715	America/Chicago
Olupona	NG	8803404705944	Africa/Lagos
Jerada	MA	3624885761848	Africa/Casablanca
Azrou	MA	0678499122413	Africa/Casablanca
Karben	DE	1233535836946	Europe/Berlin
Kachkanar	RU	9345090447979	Asia/Yekaterinburg
Parkent	UZ	0758983714185	Asia/Tashkent
Chanika	TZ	7598376731770	Africa/Dar_es_Salaam
Emmeloord	NL	5306843486472	Europe/Amsterdam
Mwandiga	TZ	6386823747174	Africa/Dar_es_Salaam
Agrigento	IT	4482690280300	Europe/Rome
Valletta	MT	4975494587015	Europe/Malta
Greenpoint	US	0798500029934	America/New_York
Socorro	CO	1777009976702	America/Bogota
Blackpool	GB	4602482020123	Europe/London
Troutdale	US	1087780959314	America/Los_Angeles
Shimotoda	JP	9999243320406	Asia/Tokyo
Ventimiglia	IT	8456012545299	Europe/Rome
Kudus	ID	8080661240238	Asia/Jakarta
Yeysk	RU	0023046201569	Europe/Moscow
Ulan-Ude	RU	9592138773433	Asia/Irkutsk
Davis	US	8649237989058	America/Los_Angeles
Nkpor	NG	9515664346919	Africa/Lagos
Lakewood	US	4013605155200	America/New_York
Krymsk	RU	3587171521659	Europe/Moscow
Hrazdan	AM	6816973470962	Asia/Yerevan
Front Royal	US	8621216353517	America/New_York
Nanpiao	CN	5773351837230	Asia/Shanghai
Leland	US	0215676076765	America/New_York
Las Gabias	ES	4755527210178	Europe/Madrid
Mongo	TD	7065188829310	Africa/Ndjamena
Cordenons	IT	5452457726722	Europe/Rome
Maxixe	MZ	4374868361891	Africa/Maputo
Kashira	RU	6767264597540	Europe/Moscow
Somma Vesuviana	IT	7057558540444	Europe/Rome
Dongdu	CN	6684092177952	Asia/Shanghai
Dharmapuri	IN	8996900169256	Asia/Kolkata
Guli	CN	0359635242218	Asia/Shanghai
Zhoucun	CN	7460239067879	Asia/Shanghai
Bua Yai	TH	4123989014007	Asia/Bangkok
Oulmes	MA	0878073897779	Africa/Casablanca
Bijeljina	BA	5380406577593	Europe/Sarajevo
San Juan de Aznalfarache	ES	8451363533087	Europe/Madrid
Sainte-Catherine	CA	1516746109741	America/Toronto
Tuxtla	MX	5697048845844	America/Mexico_City
Encinitas	US	6714176752772	America/Los_Angeles
Isfahan	IR	6606338673738	Asia/Tehran
Novara	IT	5985070298586	Europe/Rome
Yashkino	RU	3088995192389	Asia/Novokuznetsk
Yamada	JP	3772929031041	Asia/Tokyo
Bad Honnef	DE	0496563375790	Europe/Berlin
Port Huron	US	5770948970394	America/Detroit
Loanda	BR	8496293485327	America/Sao_Paulo
Sinhyeon	KR	1506044368315	Asia/Seoul
Brierley Hill	GB	7985582748652	Europe/London
Scarsdale	US	6257193164772	America/New_York
Ulu Tiram	MY	4929961144256	Asia/Kuala_Lumpur
Oaxaca	MX	7892969865461	America/Mexico_City
Willetton	AU	4031735406085	Australia/Perth
Idenao	CM	4815521772048	Africa/Douala
American Canyon	US	2908108887692	America/Los_Angeles
Hechingen	DE	6560617488829	Europe/Berlin
Same	TZ	4479773168303	Africa/Dar_es_Salaam
Sterling	US	2395050096461	America/New_York
Huntley	US	6260818508240	America/Chicago
Darreh Shahr	IR	1734026778030	Asia/Tehran
Pandua	IN	7326946458211	Asia/Kolkata
Suzaka	JP	9703145008894	Asia/Tokyo
Willetton	AU	5491799417844	Australia/Perth
Heyuan	CN	4116368290543	Asia/Shanghai
Artur Nogueira	BR	2204352131018	America/Sao_Paulo
Boston	US	7081640317614	America/New_York
Jumilla	ES	3483485223992	Europe/Madrid
Xinzhou	CN	4878865728416	Asia/Shanghai
Bothell West	US	3583742197940	America/Los_Angeles
Salvatierra	MX	4424215355445	America/Mexico_City
Griffith	AU	7638388651946	Australia/Sydney
Yanliang	CN	5207976883865	Asia/Shanghai
Port of Spain	TT	6185659662435	America/Port_of_Spain
Ada	US	8220301953641	America/Chicago
Petrozavodsk	RU	8530303566177	Europe/Moscow
Morningside Heights	US	5451356864078	America/New_York
Socorro	CO	2039978443760	America/Bogota
Rosemount	US	3626497031180	America/Chicago
Brierley Hill	GB	9007581007955	Europe/London
Barracas	AR	7847346287213	America/Argentina/Buenos_Aires
Shagamu	NG	6087554559905	Africa/Lagos
Tianfu	CN	1410207273814	Asia/Shanghai
Hardenberg	NL	1044508377928	Europe/Amsterdam
Dorval	CA	2037683670792	America/Toronto
Krasyliv	UA	7462410091949	Europe/Kiev
Woodbridge	US	9054536757137	America/New_York
Keizer	US	9363451848050	America/Los_Angeles
Perugia	IT	7931233719281	Europe/Rome
Tonota	BW	9223475898236	Africa/Gaborone
Nanpiao	CN	7070280216395	Asia/Shanghai
Iron River	US	3822302485623	America/Menominee
Sa Dec	VN	5542461282359	Asia/Ho_Chi_Minh
Valinhos	BR	0981227477212	America/Sao_Paulo
Milledgeville	US	3023595561722	America/New_York
Eastwood	AU	1743935131010	Australia/Sydney
Agrigento	IT	9543665266387	Europe/Rome
Pato Branco	BR	6046253592330	America/Sao_Paulo
Nyangao	TZ	6753094656069	Africa/Dar_es_Salaam
Patnos	TR	4690925683752	Europe/Istanbul
Burgos	PH	1476844651620	Asia/Manila
Coralville	US	5070399473889	America/Chicago
Oaxaca	MX	0520836922166	America/Mexico_City
Tudela	ES	3052764017258	Europe/Madrid
Jackson	US	4719189426230	America/Chicago
Jaworzno	PL	4445550738755	Europe/Warsaw
Acaponeta	MX	9363478145224	America/Mazatlan
Opportunity	US	4699296782521	America/Los_Angeles
Amposta	ES	5029904309687	Europe/Madrid
Griffith	AU	9297688377598	Australia/Sydney
'Ali Sabieh	DJ	1262980659930	Africa/Djibouti
Hutto	US	6740156559505	America/Chicago
T’aebaek	KR	5041031098463	Asia/Seoul
Contla	MX	3083845899715	America/Mexico_City
Exeter	GB	7697987565832	Europe/London
Gavrilov-Yam	RU	8631768591008	Europe/Moscow
Buenaventura	CO	2391541487732	America/Bogota
Mouscron	BE	9075932777949	Europe/Brussels
Tiruppuvanam	IN	7579656557723	Asia/Kolkata
Santa Gertrudes	BR	0705555409635	America/Sao_Paulo
Temara	MA	0337376427644	Africa/Casablanca
Komono	JP	4615137601189	Asia/Tokyo
Nutley	US	9843277728618	America/New_York
Svatove	UA	9798327941663	Europe/Zaporozhye
Sojat	IN	7804731592574	Asia/Kolkata
Shimotoda	JP	8507699347383	Asia/Tokyo
Glendale	US	9650133198955	America/Los_Angeles
Liaoyang	CN	9572976382707	Asia/Shanghai
Hungund	IN	6635526325012	Asia/Kolkata
Salima	MW	6863866002571	Africa/Blantyre
Talavera de la Reina	ES	5354554582792	Europe/Madrid
Saharsa	IN	1432471291424	Asia/Kolkata
Skalica	SK	5857249338488	Europe/Bratislava
Heyuan	CN	8762639679089	Asia/Shanghai
Catende	BR	7086127569142	America/Recife
Haldwani	IN	5277028987711	Asia/Kolkata
San Rafael	CR	3469875889566	America/Costa_Rica
Valletta	MT	5248165951248	Europe/Malta
Canton	US	2933752810796	America/Detroit
Salvatierra	MX	8958269354629	America/Mexico_City
Collinwood	US	9668160772444	America/New_York
Maryborough	AU	3161053941652	Australia/Brisbane
Barra dos Coqueiros	BR	6281532018280	America/Maceio
Gronau	DE	6469494017088	Europe/Berlin
Sa Dec	VN	2806747853736	Asia/Ho_Chi_Minh
Tyoply Stan	RU	0178735612437	Europe/Moscow
Malden	US	1856114694371	America/New_York
Soure	BR	2293995730818	America/Belem
Durazno	UY	9653559032827	America/Montevideo
Gorakhpur	IN	0881111993814	Asia/Kolkata
Quimper	FR	9718570233483	Europe/Paris
Kolomyagi	RU	6438698852191	Europe/Moscow
Pandua	IN	6641486965311	Asia/Kolkata
La Ligua	CL	2327332401717	America/Santiago
Lesozavodsk	RU	5173317492570	Asia/Vladivostok
Hechingen	DE	4100260250439	Europe/Berlin
Volokolamsk	RU	3695526694894	Europe/Moscow
Hermsdorf	DE	2739843011987	Europe/Berlin
Ulan Bator	MN	3944131473821	Asia/Ulaanbaatar
Athlone	IE	7185572258295	Europe/Dublin
Taunton	US	0084731731136	America/New_York
Kulai	MY	6987905492441	Asia/Kuala_Lumpur
Yunguyo	PE	5166015696074	America/Lima
Bisceglie	IT	9264682765720	Europe/Rome
Denderleeuw	BE	0589713572566	Europe/Brussels
North Tustin	US	1880865360308	America/Los_Angeles
Volokolamsk	RU	1605581132325	Europe/Moscow
North Lauderdale	US	7753557373440	America/New_York
Wacheng	CN	2821617573286	Asia/Shanghai
Jaworzno	PL	1694646813613	Europe/Warsaw
Barneveld	NL	5919105663643	Europe/Amsterdam
Stockbridge	US	7913668947644	America/New_York
Acworth	US	1123943875647	America/New_York
Deltona	US	1605622495501	America/New_York
Negotin	RS	1556221878007	Europe/Belgrade
Strathfield	AU	1814183418717	Australia/Sydney
Surbiton	GB	0532009819364	Europe/London
Olanchito	HN	7897968160609	America/Tegucigalpa
Heroica Matamoros	MX	1266509679393	America/Matamoros
Jizzax	UZ	5346745882040	Asia/Samarkand
Kediri	ID	1702030745508	Asia/Jakarta
Massapequa	US	1328556989945	America/New_York
Krymsk	RU	4242818366213	Europe/Moscow
Jaruco	CU	6535286447972	America/Havana
Ulanhot	CN	0345346427396	Asia/Shanghai
Contla	MX	0125391757163	America/Mexico_City
Walsrode	DE	0635868193467	Europe/Berlin
Santa Gertrudes	BR	2539985459506	America/Sao_Paulo
Dorval	CA	0111699358294	America/Toronto
Curitiba	BR	8439259901004	America/Sao_Paulo
Danjiangkou	CN	4090548351081	Asia/Shanghai
Caravaca	ES	8144961385843	Europe/Madrid
Goyang-si	KR	3173617870711	Asia/Seoul
Cabo	BR	6498460972472	America/Recife
Beni	CD	3135425197695	Africa/Lubumbashi
Darreh Shahr	IR	9888167435566	Asia/Tehran
Mianwali	PK	6721373159624	Asia/Karachi
Adliswil	CH	8097746989098	Europe/Zurich
Gainsborough	GB	3456272488515	Europe/London
Talavera de la Reina	ES	9693486353176	Europe/Madrid
Likhobory	RU	3593950241175	Europe/Moscow
Hlukhiv	UA	4265549685576	Europe/Kiev
Mikhaylovka	RU	1082036577236	Europe/Volgograd
Gero	JP	7854420299697	Asia/Tokyo
Belle Glade	US	7409280797557	America/New_York
Yenagoa	NG	1413210809650	Africa/Lagos
Bhuban	IN	3477148490210	Asia/Kolkata
Villaquilambre	ES	3414327371434	Europe/Madrid
Hechingen	DE	4557990531985	Europe/Berlin
Acaponeta	MX	2858426257168	America/Mazatlan
Adra	IN	5721281735416	Asia/Kolkata
Carnegie	AU	0626152717957	Australia/Melbourne
Nampa	US	2004551768141	America/Boise
Punta Gorda Isles	US	4646539624155	America/New_York
Jingzhou	CN	0510100998973	Asia/Shanghai
Carindale	AU	1205775229604	Australia/Brisbane
Athlone	IE	6846750998167	Europe/Dublin
Bushey	GB	4700876220521	Europe/London
Vught	NL	1302044409610	Europe/Amsterdam
Saraj	MK	0653173133299	Europe/Skopje
Carlos Barbosa	BR	2805680258431	America/Sao_Paulo
Caldas Novas	BR	5666745537383	America/Sao_Paulo
Kidodi	TZ	4027041956642	Africa/Dar_es_Salaam
Montecchio Maggiore-Alte Ceccato	IT	6221466115037	Europe/Rome
Ajdabiya	LY	8023175076306	Africa/Tripoli
Herblay	FR	3345739893705	Europe/Paris
Abilene	US	7525309541878	America/Chicago
Arzamas	RU	2724877755921	Europe/Moscow
Acworth	US	1099584476461	America/New_York
Selby	GB	6009994437643	Europe/London
Reda	PL	3380738593027	Europe/Warsaw
Saint-Genis-Laval	FR	2743435777182	Europe/Paris
Brighton Beach	US	8591082501513	America/New_York
Solntsevo	RU	2230119410027	Europe/Moscow
Reda	PL	5674355193141	Europe/Warsaw
Vernon	CA	3848711904586	America/Vancouver
Lagos	NG	7527755824468	Africa/Lagos
Granger	US	1499542009210	America/Indiana/Indianapolis
Lakewood	US	0632478748254	America/New_York
Ragusa	IT	7034796026916	Europe/Rome
Kushtia	BD	1277217853227	Asia/Dhaka
Zhoucun	CN	5681340819313	Asia/Shanghai
Reus	ES	5659086991501	Europe/Madrid
Verl	DE	1099058957960	Europe/Berlin
Artsyz	UA	0183717613494	Europe/Kiev
Opportunity	US	2295193495155	America/Los_Angeles
Copperas Cove	US	7874538894720	America/Chicago
Nyangao	TZ	4585443317480	Africa/Dar_es_Salaam
Ganei Tikva	IL	8840335205013	Asia/Jerusalem
Juhaynah	EG	6202000486349	Africa/Cairo
Damnoen Saduak	TH	4010564614472	Asia/Bangkok
Polohy	UA	1551243917741	Europe/Zaporozhye
Kot Addu	PK	7855462315239	Asia/Karachi
Lower West Side	US	1890993071519	America/Chicago
Daud Khel	PK	6935641397148	Asia/Karachi
Wacheng	CN	9693163508943	Asia/Shanghai
Kolomyagi	RU	9158386677352	Europe/Moscow
Montana	BG	2986185849697	Europe/Sofia
Madhipura	IN	6311540805005	Asia/Kolkata
Mianwali	PK	1527041072180	Asia/Karachi
Ozersk	RU	5805295589484	Asia/Yekaterinburg
Barnet	GB	0973640768121	Europe/London
